#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       80100       3.624219e-03       1.569135e-04       2.093215e-03       2.789562e-02       2.765141e-03       1.151378e-02
       80200       3.899505e-03       3.338910e-05       2.174333e-03       2.582235e-02       3.479313e-03       1.178644e-02
       80300       3.862967e-03       8.949415e-05       2.206469e-03       2.670228e-02       3.504510e-03       1.183313e-02
       80400       3.639829e-03       4.078628e-05       2.064239e-03       2.586327e-02       3.185500e-03       1.171141e-02
       80500       4.129582e-03       1.223639e-04       2.279226e-03       2.941224e-02       3.947541e-03       1.186210e-02
       80600       4.002154e-03       1.269459e-04       2.241997e-03       2.751586e-02       3.345778e-03       1.152627e-02
       80700       3.967388e-03       6.799930e-05       2.134560e-03       2.716425e-02       3.673482e-03       1.157234e-02
       80800       3.964691e-03       1.184553e-04       2.273911e-03       2.471678e-02       3.534958e-03       1.159219e-02
       80900       3.820682e-03       6.963795e-05       2.143276e-03       3.008004e-02       3.276180e-03       1.163192e-02
       81000       3.953267e-03       1.351995e-04       2.200838e-03       2.836395e-02       3.000247e-03       1.147054e-02
       81100       3.914447e-03       1.097364e-04       2.224213e-03       2.636648e-02       2.556170e-03       1.164977e-02
       81200       3.667448e-03       5.876447e-05       2.065952e-03       2.381246e-02       3.449295e-03       1.159762e-02
       81300       4.115732e-03       4.576939e-05       2.299079e-03       2.574849e-02       3.780275e-03       1.126333e-02
       81400       3.795433e-03       5.886736e-05       2.152480e-03       2.719869e-02       3.352184e-03       1.162364e-02
       81500       3.927617e-03       1.616135e-04       2.182266e-03       2.829916e-02       2.748644e-03       1.150589e-02
       81600       4.105153e-03       5.008020e-05       2.344662e-03       2.798069e-02       3.279711e-03       1.185885e-02
       81700       3.770417e-03       8.157390e-05       2.112408e-03       2.491917e-02       3.455910e-03       1.162311e-02
       81800       4.014729e-03       1.317593e-04       2.264242e-03       2.241411e-02       2.699423e-03       1.146725e-02
       81900       3.957657e-03       3.433107e-05       2.205488e-03       2.526653e-02       2.476509e-03       1.155906e-02
       82000       3.814833e-03       7.757991e-05       2.118721e-03       2.783871e-02       2.753977e-03       1.186685e-02
       82100       3.994870e-03       2.646102e-05       2.288042e-03       2.996119e-02       3.020113e-03       1.167836e-02
       82200       3.700588e-03       1.198732e-04       2.134553e-03       2.673284e-02       3.154080e-03       1.164252e-02
       82300       3.766508e-03       4.071324e-05       2.133197e-03       2.646871e-02       3.728754e-03       1.175552e-02
       82400       4.103346e-03       8.182023e-05       2.293096e-03       2.665750e-02       3.180330e-03       1.162577e-02
       82500       3.628659e-03       1.029915e-04       2.071050e-03       2.741030e-02       3.699738e-03       1.211886e-02
       82600       3.994730e-03       7.853317e-05       2.239885e-03       2.738308e-02       2.710245e-03       1.180812e-02
       82700       3.880565e-03       9.318337e-05       2.185244e-03       2.802638e-02       4.005758e-03       1.159085e-02
       82800       3.612744e-03       3.235217e-05       2.080745e-03       2.799544e-02       3.726022e-03       1.192522e-02
       82900       4.083513e-03       9.380204e-05       2.336769e-03       2.418876e-02       3.622910e-03       1.157244e-02
       83000       3.799574e-03       1.747710e-05       2.126976e-03       2.727092e-02       3.365967e-03       1.163662e-02
       83100       3.839276e-03       8.914436e-05       2.162418e-03       2.589791e-02       3.544889e-03       1.152568e-02
       83200       4.033566e-03       3.997269e-05       2.311942e-03       2.739721e-02       3.876376e-03       1.174938e-02
       83300       3.807673e-03       7.134320e-05       2.186572e-03       2.591857e-02       3.497127e-03       1.193108e-02
       83400       4.060131e-03       5.850375e-05       2.306602e-03       2.397644e-02       4.044679e-03       1.151978e-02
       83500       3.844030e-03       5.066101e-05       2.170049e-03       2.585642e-02       3.178234e-03       1.154425e-02
       83600       3.774217e-03       7.066136e-05       2.107839e-03       2.617150e-02       4.027194e-03       1.177907e-02
       83700       4.098617e-03       5.643209e-05       2.355348e-03       2.591040e-02       3.560182e-03       1.150495e-02
       83800       3.717389e-03       9.132076e-05       2.086655e-03       2.938135e-02       3.017354e-03       1.153900e-02
       83900       3.918231e-03       7.638082e-05       2.216572e-03       2.663120e-02       3.603136e-03       1.170491e-02
       84000       4.015424e-03       8.644115e-05       2.285626e-03       2.946825e-02       2.035528e-03       1.164191e-02
       84100       3.882255e-03       3.715526e-05       2.111474e-03       2.848146e-02       3.104871e-03       1.170027e-02
       84200       4.223699e-03       1.343888e-04       2.403324e-03       2.712460e-02       2.898534e-03       1.163277e-02
       84300       3.885969e-03       7.458813e-05       2.166667e-03       2.915153e-02       2.276249e-03       1.184494e-02
       84400       3.749478e-03       1.158107e-04       2.120358e-03       2.478422e-02       3.452696e-03       1.156792e-02
       84500       4.358208e-03       3.665466e-05       2.491125e-03       2.449147e-02       4.002068e-03       1.129896e-02
       84600       3.674539e-03       9.508277e-05       2.061823e-03       2.622037e-02       3.697192e-03       1.169517e-02
       84700       4.011226e-03       1.395143e-04       2.270142e-03       2.614246e-02       2.701523e-03       1.150241e-02
       84800       4.147905e-03       3.379360e-05       2.333091e-03       2.727463e-02       3.071475e-03       1.130141e-02
       84900       3.729033e-03       7.063584e-05       2.105511e-03       2.868078e-02       2.882165e-03       1.165209e-02
       85000       4.336714e-03       1.198093e-04       2.444760e-03       2.558967e-02       2.881820e-03       1.123715e-02
       85100       3.833226e-03       8.186494e-05       2.164453e-03       2.389384e-02       2.255403e-03       1.132343e-02
       85200       3.737216e-03       6.676274e-05       2.120533e-03       2.599872e-02       2.774655e-03       1.147085e-02
       85300       4.265791e-03       7.319476e-05       2.428750e-03       2.937414e-02       2.935223e-03       1.158747e-02
       85400       3.839327e-03       1.145055e-04       2.139416e-03       2.749173e-02       2.433683e-03       1.187981e-02
       85500       3.979182e-03       1.248699e-04       2.265202e-03       2.536446e-02       3.582903e-03       1.178170e-02
       85600       3.960042e-03       7.987698e-05       2.271919e-03       2.665271e-02       3.308355e-03       1.154760e-02
       85700       3.866747e-03       7.881806e-05       2.163070e-03       2.731230e-02       3.487585e-03       1.164992e-02
       85800       4.106450e-03       1.131880e-04       2.354408e-03       2.535845e-02       3.141704e-03       1.141059e-02
       85900       3.775661e-03       1.170001e-04       2.174540e-03       2.475462e-02       4.098994e-03       1.172252e-02
       86000       3.978996e-03       5.053546e-05       2.180421e-03       2.616063e-02       2.450313e-03       1.170580e-02
       86100       4.168001e-03       1.316924e-04       2.309528e-03       2.404616e-02       2.980299e-03       1.127389e-02
       86200       3.854019e-03       6.132513e-05       2.162329e-03       2.508179e-02       3.363971e-03       1.152150e-02
       86300       3.959310e-03       3.809159e-05       2.193170e-03       2.929291e-02       3.963562e-03       1.157764e-02
       86400       3.764141e-03       5.835168e-05       2.147112e-03       2.657737e-02       2.947951e-03       1.147162e-02
       86500       3.858851e-03       5.928410e-05       2.192171e-03       2.964873e-02       3.087566e-03       1.158389e-02
       86600       4.033450e-03       1.041325e-04       2.261376e-03       2.512714e-02       3.020492e-03       1.156522e-02
       86700       3.849855e-03       8.351635e-05       2.199872e-03       2.986515e-02       3.032520e-03       1.157211e-02
       86800       4.157916e-03       1.000840e-04       2.325879e-03       2.698268e-02       2.914180e-03       1.137865e-02
       86900       3.795452e-03       7.345651e-05       2.150491e-03       2.469523e-02       2.807675e-03       1.151571e-02
       87000       3.784677e-03       6.675884e-05       2.150845e-03       2.419353e-02       2.993939e-03       1.144617e-02
       87100       4.002966e-03       6.815125e-05       2.250325e-03       2.444060e-02       3.994672e-03       1.167159e-02
       87200       4.069524e-03       1.450534e-04       2.221239e-03       3.078211e-02       3.380826e-03       1.165033e-02
       87300       3.960285e-03       1.256000e-04       2.210148e-03       2.528378e-02       2.776262e-03       1.162118e-02
       87400       4.020457e-03       9.012417e-05       2.198305e-03       2.367027e-02       3.518361e-03       1.144635e-02
       87500       3.782867e-03       1.245915e-04       2.126529e-03       3.035246e-02       4.059572e-03       1.183889e-02
       87600       3.863772e-03       1.040266e-04       2.210387e-03       2.587133e-02       3.481552e-03       1.170680e-02
       87700       4.119833e-03       1.815201e-05       2.276645e-03       2.455120e-02       3.299231e-03       1.132101e-02
       87800       3.884076e-03       8.228844e-05       2.204484e-03       2.682374e-02       3.435847e-03       1.154311e-02
       87900       4.059971e-03       3.374862e-05       2.317807e-03       2.797770e-02       3.184545e-03       1.154173e-02
       88000       3.738735e-03       1.065567e-04       2.134076e-03       2.636590e-02       2.797933e-03       1.175102e-02
       88100       3.904575e-03       9.055769e-05       2.233942e-03       2.987563e-02       2.656049e-03       1.154026e-02
       88200       4.069907e-03       6.994530e-05       2.320498e-03       2.637517e-02       3.721229e-03       1.165088e-02
       88300       3.929304e-03       8.069996e-05       2.189430e-03       2.852052e-02       3.529882e-03       1.161934e-02
       88400       3.992249e-03       6.505364e-05       2.244453e-03       2.405900e-02       3.070704e-03       1.160398e-02
       88500       3.935005e-03       2.271441e-04       2.251295e-03       2.951206e-02       2.836151e-03       1.138151e-02
       88600       3.582419e-03       7.553190e-05       2.023959e-03       3.513885e-02       3.788974e-03       1.156957e-02
       88700       4.098782e-03       8.759260e-05       2.330401e-03       2.795369e-02       3.255722e-03       1.130287e-02
       88800       3.728062e-03       1.043920e-04       2.132592e-03       2.557902e-02       3.505179e-03       1.141670e-02
       88900       3.862559e-03       5.063931e-05       2.177304e-03       2.731043e-02       3.046931e-03       1.125007e-02
       89000       3.925271e-03       6.740300e-05       2.253906e-03       2.500984e-02       3.479750e-03       1.142433e-02
       89100       3.843291e-03       7.736478e-05       2.127605e-03       2.655075e-02       2.916924e-03       1.179565e-02
       89200       4.148997e-03       1.499779e-04       2.335033e-03       2.433541e-02       3.427335e-03       1.123654e-02
       89300       3.709708e-03       1.103561e-04       2.088654e-03       2.794991e-02       3.583836e-03       1.167348e-02
       89400       3.826455e-03       9.006465e-05       2.194720e-03       2.430994e-02       3.011298e-03       1.161551e-02
       89500       4.411505e-03       1.041610e-04       2.522718e-03       2.846835e-02       3.456002e-03       1.154212e-02
       89600       3.691733e-03       1.615035e-04       2.087743e-03       2.739461e-02       2.666771e-03       1.155788e-02
       89700       3.928806e-03       5.065436e-05       2.217352e-03       3.050506e-02       3.299823e-03       1.161280e-02
       89800       4.078401e-03       7.458478e-05       2.308096e-03       2.444773e-02       3.073352e-03       1.153507e-02
       89900       3.812935e-03       7.314014e-05       2.145951e-03       2.695056e-02       2.938435e-03       1.176613e-02
       90000       4.281622e-03       4.797948e-05       2.430823e-03       2.631877e-02       3.288792e-03       1.142543e-02
       90100       3.771278e-03       9.520889e-05       2.116274e-03       2.688733e-02       3.475231e-03       1.169943e-02
       90200       3.986042e-03       8.244305e-05       2.256317e-03       2.821851e-02       3.290149e-03       1.150262e-02
       90300       4.213884e-03       9.451130e-05       2.370602e-03       2.465537e-02       3.116839e-03       1.164287e-02
       90400       3.818723e-03       9.923625e-05       2.087676e-03       2.627316e-02       2.627873e-03       1.192358e-02
       90500       4.072759e-03       4.255493e-05       2.312646e-03       2.406712e-02       2.989440e-03       1.171466e-02
       90600       3.782599e-03       9.740390e-05       2.160590e-03       3.097758e-02       2.739916e-03       1.159042e-02
       90700       3.751213e-03       7.440719e-05       2.098574e-03       2.983376e-02       3.709973e-03       1.197710e-02
       90800       4.259223e-03       5.330878e-05       2.403092e-03       2.615057e-02       3.765330e-03       1.171544e-02
       90900       3.688718e-03       7.174034e-05       2.100256e-03       2.978548e-02       4.128126e-03       1.170194e-02
       91000       3.806517e-03       3.345929e-05       2.137053e-03       2.539555e-02       2.208448e-03       1.177288e-02
       91100       4.158966e-03       6.548746e-05       2.351253e-03       2.708912e-02       2.306372e-03       1.148210e-02
       91200       3.747998e-03       9.125189e-05       2.115960e-03       2.593025e-02       3.444499e-03       1.164602e-02
       91300       4.025969e-03       4.303766e-05       2.281336e-03       2.536700e-02       4.105953e-03       1.161629e-02
       91400       3.932419e-03       7.386141e-05       2.181300e-03       2.529381e-02       2.396157e-03       1.169944e-02
       91500       3.799032e-03       1.086402e-04       2.172010e-03       2.280223e-02       3.776644e-03       1.155024e-02
       91600       4.167145e-03       2.825139e-05       2.348374e-03       2.675050e-02       2.969834e-03       1.170216e-02
       91700       3.727932e-03       5.888931e-05       2.138680e-03       2.589178e-02       3.201008e-03       1.184028e-02
       91800       4.057598e-03       1.138053e-04       2.314586e-03       2.651144e-02       2.170457e-03       1.144589e-02
       91900       3.899435e-03       5.515670e-05       2.242473e-03       2.444264e-02       2.905856e-03       1.158813e-02
       92000       3.883129e-03       1.178935e-04       2.153680e-03       2.682816e-02       3.859731e-03       1.178202e-02
       92100       4.100737e-03       5.214020e-05       2.284775e-03       2.661969e-02       2.757811e-03       1.169786e-02
       92200       3.666602e-03       9.750618e-05       2.104244e-03       2.806541e-02       3.559705e-03       1.165131e-02
       92300       3.868896e-03       8.201647e-05       2.187724e-03       3.345284e-02       3.356574e-03       1.185513e-02
       92400       3.963830e-03       8.091604e-05       2.259758e-03       2.439384e-02       2.958813e-03       1.165520e-02
       92500       3.685207e-03       8.767895e-05       2.121710e-03       2.594954e-02       3.841240e-03       1.185926e-02
       92600       3.917898e-03       6.644132e-05       2.222333e-03       2.833176e-02       4.038042e-03       1.169756e-02
       92700       3.955532e-03       6.311251e-05       2.237336e-03       2.794564e-02       3.371944e-03       1.195754e-02
       92800       3.896422e-03       8.928819e-05       2.212084e-03       3.176271e-02       3.375970e-03       1.170072e-02
       92900       4.070537e-03       5.627918e-05       2.300753e-03       3.056859e-02       4.201597e-03       1.168752e-02
       93000       3.883013e-03       5.359472e-05       2.219726e-03       2.632893e-02       3.986363e-03       1.178026e-02
       93100       3.853038e-03       4.591619e-05       2.186150e-03       2.532284e-02       3.107260e-03       1.159175e-02
       93200       3.742722e-03       1.195963e-04       2.114728e-03       2.971438e-02       3.110292e-03       1.174234e-02
       93300       3.607647e-03       1.036105e-04       2.076963e-03       2.797110e-02       3.299460e-03       1.167922e-02
       93400       4.143801e-03       7.998575e-05       2.318804e-03       2.374456e-02       2.593213e-03       1.149702e-02
       93500       3.866187e-03       7.743523e-05       2.212369e-03       2.572886e-02       3.684875e-03       1.160825e-02
       93600       3.975917e-03       1.268563e-04       2.176458e-03       2.686368e-02       3.743685e-03       1.146091e-02
       93700       4.098440e-03       1.279257e-04       2.307400e-03       2.705534e-02       4.490695e-03       1.168787e-02
       93800       3.868352e-03       7.971251e-05       2.193020e-03       2.740826e-02       3.460318e-03       1.166733e-02
       93900       3.928190e-03       8.772945e-05       2.221635e-03       2.380081e-02       2.455537e-03       1.132531e-02
       94000       3.929016e-03       1.942940e-04       2.253927e-03       2.730789e-02       3.252429e-03       1.142823e-02
       94100       3.798678e-03       7.212732e-05       2.137643e-03       2.798200e-02       3.479132e-03       1.177653e-02
       94200       4.051169e-03       7.464745e-05       2.294931e-03       2.714814e-02       3.597358e-03       1.170532e-02
       94300       3.663347e-03       9.987305e-05       2.094323e-03       2.792207e-02       2.743746e-03       1.142120e-02
       94400       3.913077e-03       1.206161e-04       2.213496e-03       2.980386e-02       3.007017e-03       1.141535e-02
       94500       4.023552e-03       1.013505e-04       2.267027e-03       2.714646e-02       3.027075e-03       1.174789e-02
       94600       3.746169e-03       3.509182e-05       2.113063e-03       2.813039e-02       2.828392e-03       1.162120e-02
       94700       4.129788e-03       9.135377e-05       2.373356e-03       2.484737e-02       3.673426e-03       1.141401e-02
       94800       3.790985e-03       6.127078e-05       2.140868e-03       2.816386e-02       2.930898e-03       1.186830e-02
       94900       3.762101e-03       7.358928e-05       2.139459e-03       2.603410e-02       3.018096e-03       1.152775e-02
       95000       4.354633e-03       7.117846e-05       2.430916e-03       2.488824e-02       3.770960e-03       1.149190e-02
       95100       3.812761e-03       1.177849e-04       2.127907e-03       2.802873e-02       3.563055e-03       1.201307e-02
       95200       4.106534e-03       6.942400e-05       2.301459e-03       2.602438e-02       3.403310e-03       1.178862e-02
       95300       3.890169e-03       1.040752e-04       2.221813e-03       2.670043e-02       3.197297e-03       1.168919e-02
       95400       3.783064e-03       7.886659e-05       2.131659e-03       3.038848e-02       3.018699e-03       1.185371e-02
       95500       4.371909e-03       8.054237e-05       2.480246e-03       3.067964e-02       3.430172e-03       1.143639e-02
       95600       3.878903e-03       1.114140e-04       2.203639e-03       2.484239e-02       2.728523e-03       1.163688e-02
       95700       3.987040e-03       6.246414e-05       2.275898e-03       2.676618e-02       3.468339e-03       1.172809e-02
       95800       4.111964e-03       8.594263e-05       2.348529e-03       2.666997e-02       3.416785e-03       1.152716e-02
       95900       3.761600e-03       9.484913e-05       2.121926e-03       2.427764e-02       3.880465e-03       1.163337e-02
       96000       4.184040e-03       5.273477e-06       2.359850e-03       3.067638e-02       3.612207e-03       1.160973e-02
       96100       3.975444e-03       9.251565e-05       2.269324e-03       3.420946e-02       2.770464e-03       1.169233e-02
       96200       3.795784e-03       1.054130e-04       2.095827e-03       2.688823e-02       2.780671e-03       1.159789e-02
       96300       4.004481e-03       7.164835e-05       2.309408e-03       2.724416e-02       3.283148e-03       1.151249e-02
       96400       3.696257e-03       1.613882e-04       2.121721e-03       2.948286e-02       3.199336e-03       1.177833e-02
       96500       3.870758e-03       4.299254e-05       2.222930e-03       2.463782e-02       4.204407e-03       1.171543e-02
       96600       3.943880e-03       9.660835e-05       2.179031e-03       3.284372e-02       3.939288e-03       1.121645e-02
       96700       3.583236e-03       1.424032e-04       2.044724e-03       2.614132e-02       2.726507e-03       1.174273e-02
       96800       4.120963e-03       3.224760e-05       2.292761e-03       3.014015e-02       3.548383e-03       1.175863e-02
       96900       3.980340e-03       3.103816e-05       2.243271e-03       2.613135e-02       2.926135e-03       1.168182e-02
       97000       3.701142e-03       4.571667e-05       2.121981e-03       2.738640e-02       2.641720e-03       1.165694e-02
       97100       4.060409e-03       9.492963e-05       2.274406e-03       2.499131e-02       2.115732e-03       1.159238e-02
       97200       3.749064e-03       5.426121e-05       2.134047e-03       2.541301e-02       2.690174e-03       1.165672e-02
       97300       4.052074e-03       1.323506e-05       2.312996e-03       2.702394e-02       3.033918e-03       1.161003e-02
       97400       3.919171e-03       1.088858e-04       2.249898e-03       3.268664e-02       3.777426e-03       1.185571e-02
       97500       3.788713e-03       5.399165e-05       2.164678e-03       2.608430e-02       3.494766e-03       1.174497e-02
       97600       3.970985e-03       2.697129e-05       2.246470e-03       2.773448e-02       2.919126e-03       1.166884e-02
       97700       3.699219e-03       2.655607e-05       2.123525e-03       2.786874e-02       3.113906e-03       1.165630e-02
       97800       3.963504e-03       7.798908e-05       2.218153e-03       3.077980e-02       3.385507e-03       1.172790e-02
       97900       3.933024e-03       9.224187e-05       2.252768e-03       2.480776e-02       4.059793e-03       1.120790e-02
       98000       3.642851e-03       7.724188e-05       2.081022e-03       2.766736e-02       2.766979e-03       1.160378e-02
       98100       3.909031e-03       1.172472e-04       2.240199e-03       2.497415e-02       3.590402e-03       1.136822e-02
       98200       3.721567e-03       6.003379e-05       2.134074e-03       2.517067e-02       3.921285e-03       1.153487e-02
       98300       3.863159e-03       9.498557e-05       2.174461e-03       2.634868e-02       3.095972e-03       1.148203e-02
       98400       4.187362e-03       9.486253e-05       2.343449e-03       2.537574e-02       2.976375e-03       1.183089e-02
       98500       3.739683e-03       1.215957e-04       2.133240e-03       2.684721e-02       4.071655e-03       1.174245e-02
       98600       3.824020e-03       5.123187e-05       2.147279e-03       2.516305e-02       3.090159e-03       1.129807e-02
       98700       4.131543e-03       7.108518e-05       2.303309e-03       2.622992e-02       3.082709e-03       1.162444e-02
       98800       3.693566e-03       9.747046e-05       2.108914e-03       2.732678e-02       2.706541e-03       1.191759e-02
       98900       4.083157e-03       1.220334e-04       2.287572e-03       3.062647e-02       2.118307e-03       1.156478e-02
       99000       3.748971e-03       5.587962e-05       2.118821e-03       2.582779e-02       3.770834e-03       1.149256e-02
       99100       3.758021e-03       8.845781e-05       2.152584e-03       2.651238e-02       3.213971e-03       1.183100e-02
       99200       4.161237e-03       1.048416e-04       2.339234e-03       2.899754e-02       2.246520e-03       1.171836e-02
       99300       3.608259e-03       8.199834e-05       2.046199e-03       3.149167e-02       4.243387e-03       1.192632e-02
       99400       3.786248e-03       7.653178e-05       2.181523e-03       2.922056e-02       3.566324e-03       1.160215e-02
       99500       4.171407e-03       4.057776e-05       2.333096e-03       2.457571e-02       3.896151e-03       1.170564e-02
       99600       3.790462e-03       1.240189e-04       2.120814e-03       2.792262e-02       3.446363e-03       1.182186e-02
       99700       4.197164e-03       1.165097e-04       2.387198e-03       2.799025e-02       4.064387e-03       1.175328e-02
       99800       3.827980e-03       6.558482e-05       2.160297e-03       2.938246e-02       4.200034e-03       1.194351e-02
       99900       3.721593e-03       9.439448e-05       2.106459e-03       3.300729e-02       3.745339e-03       1.184491e-02
      100000       4.355879e-03       1.823711e-04       2.484082e-03       2.686528e-02       3.658457e-03       1.134764e-02
